Wavelength [nm]	Absorbance/Fluorescence	Baseline counts	Sample counts
529,327026	-0,334493	618,000000	1335,000000
529,528015	-0,335143	618,000000	1337,000000
529,729004	-0,335090	619,000000	1339,000000
529,929993	-0,335037	620,000000	1341,000000
530,130981	-0,335631	621,000000	1345,000000
530,331970	-0,336598	621,000000	1348,000000
530,532959	-0,336920	621,000000	1349,000000
530,733948	-0,336865	622,000000	1351,000000
530,934937	-0,337828	622,000000	1354,000000
531,135925	-0,338092	623,000000	1357,000000
531,336914	-0,339370	623,000000	1361,000000
531,537903	-0,340326	623,000000	1364,000000
531,738892	-0,340901	624,000000	1368,000000
531,939880	-0,342170	624,000000	1372,000000
532,140869	-0,342423	625,000000	1375,000000
532,341858	-0,344065	624,000000	1378,000000
532,542847	-0,344314	625,000000	1381,000000
532,743835	-0,345570	625,000000	1385,000000
532,944824	-0,346128	626,000000	1389,000000
533,145813	-0,346753	626,000000	1391,000000
533,346802	-0,347688	626,000000	1394,000000
533,547791	-0,347929	627,000000	1397,000000
533,748779	-0,349171	627,000000	1401,000000
533,949768	-0,349480	627,000000	1402,000000
534,150757	-0,350100	627,000000	1404,000000
534,351746	-0,350718	627,000000	1406,000000
534,552734	-0,351027	627,000000	1407,000000
534,753723	-0,351952	627,000000	1410,000000
534,954712	-0,351952	627,000000	1410,000000
535,155701	-0,352259	627,000000	1411,000000
535,356689	-0,352567	627,000000	1412,000000
535,557678	-0,352875	627,000000	1413,000000
535,758667	-0,352567	627,000000	1412,000000
535,959656	-0,352567	627,000000	1412,000000
536,160645	-0,352183	628,000000	1413,000000
536,361633	-0,352567	627,000000	1412,000000
536,562622	-0,352567	627,000000	1412,000000
536,763611	-0,352875	627,000000	1413,000000
536,964600	-0,352875	627,000000	1413,000000
537,165588	-0,353182	627,000000	1414,000000
537,366577	-0,352567	627,000000	1412,000000
537,567566	-0,352875	627,000000	1413,000000
537,768494	-0,352875	627,000000	1413,000000
537,969482	-0,353489	627,000000	1415,000000
538,170471	-0,354182	626,000000	1415,000000
538,371460	-0,354182	626,000000	1415,000000
538,572449	-0,354489	626,000000	1416,000000
538,773437	-0,354489	626,000000	1416,000000
538,974426	-0,354796	626,000000	1417,000000
539,175415	-0,355102	626,000000	1418,000000
539,376404	-0,356102	625,000000	1419,000000
539,577393	-0,356102	625,000000	1419,000000
539,778381	-0,356408	625,000000	1420,000000
539,979370	-0,357409	624,000000	1421,000000
540,180359	-0,358412	623,000000	1422,000000
540,381348	-0,358020	624,000000	1423,000000
540,582336	-0,358717	623,000000	1423,000000
540,783325	-0,358717	623,000000	1423,000000
540,984314	-0,359415	622,000000	1423,000000
541,185303	-0,358717	623,000000	1423,000000
541,386292	-0,359415	622,000000	1423,000000
541,587280	-0,360113	621,000000	1423,000000
541,788269	-0,360418	621,000000	1424,000000
541,989258	-0,361118	620,000000	1424,000000
542,190247	-0,361118	620,000000	1424,000000
542,391235	-0,361118	620,000000	1424,000000
542,592224	-0,361514	619,000000	1423,000000
542,793213	-0,360903	619,000000	1421,000000
542,994202	-0,361606	618,000000	1421,000000
543,195190	-0,361697	617,000000	1419,000000
543,396179	-0,361391	617,000000	1418,000000
543,597168	-0,360471	617,000000	1415,000000
