Wavelength [nm]	Absorbance/Fluorescence	Baseline counts	Sample counts
583,593872	-0,285081	416,000000	802,000000
583,794861	-0,285042	415,000000	800,000000
583,995850	-0,285546	414,000000	799,000000
584,196838	-0,285508	413,000000	797,000000
584,397827	-0,285470	412,000000	795,000000
584,598816	-0,285979	411,000000	794,000000
584,799805	-0,286453	409,000000	791,000000
585,000793	-0,285904	409,000000	790,000000
585,201782	-0,286932	407,000000	788,000000
585,402771	-0,286897	406,000000	786,000000
585,603760	-0,288488	404,000000	785,000000
585,804749	-0,286825	404,000000	782,000000
586,005737	-0,287835	401,000000	778,000000
586,206726	-0,288361	400,000000	777,000000
586,407715	-0,288889	399,000000	776,000000
586,608704	-0,288858	398,000000	774,000000
586,809692	-0,288827	397,000000	772,000000
587,010681	-0,289359	396,000000	771,000000
587,211670	-0,288198	395,000000	767,000000
587,412659	-0,289836	393,000000	766,000000
587,613647	-0,289807	392,000000	764,000000
587,814636	-0,290890	390,000000	762,000000
588,015625	-0,290864	389,000000	760,000000
588,216614	-0,291410	388,000000	759,000000
588,417603	-0,290236	387,000000	755,000000
588,618591	-0,290784	386,000000	754,000000
588,819580	-0,290757	385,000000	752,000000
589,020569	-0,292441	383,000000	751,000000
589,221558	-0,292418	382,000000	749,000000
589,422546	-0,291814	381,000000	746,000000
589,623535	-0,292373	380,000000	745,000000
589,824524	-0,291765	379,000000	742,000000
590,025513	-0,293477	377,000000	741,000000
590,226501	-0,292869	376,000000	738,000000
590,427490	-0,294025	375,000000	738,000000
590,628479	-0,293416	374,000000	735,000000
590,829468	-0,293395	373,000000	733,000000
591,030457	-0,293968	372,000000	732,000000
591,231445	-0,293354	371,000000	729,000000
591,432434	-0,293333	370,000000	727,000000
591,633423	-0,293312	369,000000	725,000000
591,834412	-0,295072	367,000000	724,000000
592,035400	-0,295056	366,000000	722,000000
592,236389	-0,295642	365,000000	721,000000
592,437378	-0,295023	364,000000	718,000000
592,638367	-0,295006	363,000000	716,000000
592,839355	-0,295582	361,000000	713,000000
593,040344	-0,296178	360,000000	712,000000
593,241333	-0,296763	358,000000	709,000000
593,442322	-0,296751	357,000000	707,000000
593,643311	-0,298576	355,000000	706,000000
593,844299	-0,299186	354,000000	705,000000
594,045288	-0,298562	353,000000	702,000000
594,246277	-0,299175	352,000000	701,000000
594,447266	-0,299170	351,000000	699,000000
594,648254	-0,300407	349,000000	697,000000
594,849243	-0,300406	348,000000	695,000000
595,050232	-0,300404	347,000000	693,000000
595,251221	-0,301030	346,000000	692,000000
595,452209	-0,299769	345,000000	688,000000
595,653198	-0,301663	343,000000	687,000000
595,854187	-0,301664	342,000000	685,000000
596,055176	-0,301030	341,000000	682,000000
596,256165	-0,301668	340,000000	681,000000
596,457153	-0,302953	338,000000	679,000000
596,658142	-0,302959	337,000000	677,000000
596,859131	-0,303607	336,000000	676,000000
597,060120	-0,303615	335,000000	674,000000
597,261108	-0,303623	334,000000	672,000000
597,462097	-0,303631	333,000000	670,000000
597,663086	-0,303638	332,000000	668,000000
597,864075	-0,304960	330,000000	666,000000
598,065063	-0,304318	329,000000	663,000000
598,266052	-0,306294	328,000000	664,000000
598,467041	-0,305654	327,000000	661,000000
598,668030	-0,305008	326,000000	658,000000
598,869019	-0,305020	325,000000	656,000000
599,070007	-0,305696	324,000000	655,000000
599,270996	-0,307057	322,000000	653,000000
599,471985	-0,307076	321,000000	651,000000
599,672974	-0,307095	320,000000	649,000000
599,873962	-0,307805	318,000000	646,000000
600,074951	-0,308500	317,000000	645,000000
