Wavelength [nm]	Absorbance/Fluorescence	Baseline counts	Sample counts
531,135925	0,119627	623,000000	473,000000
531,336914	0,117794	623,000000	475,000000
531,537903	0,115970	623,000000	477,000000
531,738892	0,115757	624,000000	478,000000
531,939880	0,113943	624,000000	480,000000
532,140869	0,112833	625,000000	482,000000
532,341858	0,110339	624,000000	484,000000
532,542847	0,109244	625,000000	486,000000
532,743835	0,109244	625,000000	486,000000
532,944824	0,109045	626,000000	487,000000
533,145813	0,108155	626,000000	488,000000
533,346802	0,105493	626,000000	491,000000
533,547791	0,105302	627,000000	492,000000
533,748779	0,104421	627,000000	493,000000
533,949768	0,101786	627,000000	496,000000
534,150757	0,100911	627,000000	497,000000
534,351746	0,099167	627,000000	499,000000
534,552734	0,099167	627,000000	499,000000
534,753723	0,098298	627,000000	500,000000
534,954712	0,099167	627,000000	499,000000
535,155701	0,097430	627,000000	501,000000
535,356689	0,096564	627,000000	502,000000
535,557678	0,095700	627,000000	503,000000
535,758667	0,094837	627,000000	504,000000
535,959656	0,094837	627,000000	504,000000
536,160645	0,094668	628,000000	505,000000
536,361633	0,094837	627,000000	504,000000
536,562622	0,095700	627,000000	503,000000
536,763611	0,096564	627,000000	502,000000
536,964600	0,096564	627,000000	502,000000
537,165588	0,095700	627,000000	503,000000
537,366577	0,096564	627,000000	502,000000
537,567566	0,095700	627,000000	503,000000
537,768494	0,095700	627,000000	503,000000
537,969482	0,096564	627,000000	502,000000
538,170471	0,096737	626,000000	501,000000
538,371460	0,096737	626,000000	501,000000
538,572449	0,097604	626,000000	500,000000
538,773437	0,095871	626,000000	502,000000
538,974426	0,095871	626,000000	502,000000
539,175415	0,094144	626,000000	504,000000
539,376404	0,093449	625,000000	504,000000
539,577393	0,092589	625,000000	505,000000
539,778381	0,092589	625,000000	505,000000
539,979370	0,091893	624,000000	505,000000
540,180359	0,091197	623,000000	505,000000
540,381348	0,090177	624,000000	507,000000
540,582336	0,089480	623,000000	507,000000
540,783325	0,088624	623,000000	508,000000
540,984314	0,087927	622,000000	508,000000
541,185303	0,088624	623,000000	508,000000
541,386292	0,087927	622,000000	508,000000
541,587280	0,087228	621,000000	508,000000
541,788269	0,088084	621,000000	507,000000
541,989258	0,087384	620,000000	507,000000
542,190247	0,088241	620,000000	506,000000
542,391235	0,088241	620,000000	506,000000
542,592224	0,087540	619,000000	506,000000
542,793213	0,087540	619,000000	506,000000
542,994202	0,086838	618,000000	506,000000
543,195190	0,086994	617,000000	505,000000
543,396179	0,088717	617,000000	503,000000
543,597168	0,089581	617,000000	502,000000
543,798157	0,088013	616,000000	503,000000
543,999146	0,088171	615,000000	502,000000
544,200134	0,089037	615,000000	501,000000
544,401123	0,089037	615,000000	501,000000
544,602112	0,087623	613,000000	501,000000
544,803101	0,089360	613,000000	499,000000
545,004089	0,091104	613,000000	497,000000
545,205078	0,092146	612,000000	495,000000
545,406067	0,093024	612,000000	494,000000
545,607056	0,092314	611,000000	494,000000
545,808044	0,095845	611,000000	490,000000
546,009033	0,095308	609,000000	489,000000
546,210022	0,097267	608,000000	486,000000
546,411011	0,099956	608,000000	483,000000
546,612000	0,104476	608,000000	478,000000
546,812988	0,108328	607,000000	473,000000
547,013977	0,112227	606,000000	468,000000
547,214966	0,118054	605,000000	461,000000
547,415955	0,123744	605,000000	455,000000
547,616943	0,130729	604,000000	447,000000
547,817932	0,138572	604,000000	439,000000
548,018921	0,145119	602,000000	431,000000
548,219910	0,153256	602,000000	423,000000
548,420898	0,160826	601,000000	415,000000
548,621887	0,168557	600,000000	407,000000
548,822876	0,174282	599,000000	401,000000
549,023865	0,180104	598,000000	395,000000
549,224854	0,184910	597,000000	390,000000
549,425842	0,188659	596,000000	386,000000
549,626831	0,190915	596,000000	384,000000
549,827820	0,190186	595,000000	384,000000
550,028809	0,189455	594,000000	384,000000
550,229797	0,188723	593,000000	384,000000
550,430786	0,184611	592,000000	387,000000
550,631775	0,179411	591,000000	391,000000
550,832764	0,173892	591,000000	396,000000
551,033752	0,166626	590,000000	402,000000
551,234741	0,158392	589,000000	409,000000
551,435730	0,149979	589,000000	417,000000
551,636719	0,142011	588,000000	424,000000
551,837708	0,134161	587,000000	431,000000
552,038696	0,125433	586,000000	439,000000
552,239685	0,115878	585,000000	448,000000
552,440674	0,107448	584,000000	456,000000
552,641663	0,099895	584,000000	464,000000
552,842651	0,093571	583,000000	470,000000
553,043640	0,088062	583,000000	476,000000
553,244629	0,082031	581,000000	481,000000
553,445618	0,077686	580,000000	485,000000
553,646606	0,075008	580,000000	488,000000
553,847595	0,071732	578,000000	490,000000
554,048584	0,070094	577,000000	491,000000
554,249573	0,068329	577,000000	493,000000
554,450562	0,065063	575,000000	495,000000
554,651550	0,064186	575,000000	496,000000
554,852539	0,063430	574,000000	496,000000
555,053528	0,061798	573,000000	497,000000
555,254517	0,061914	572,000000	496,000000
555,455505	0,061154	571,000000	496,000000
555,656494	0,061270	570,000000	495,000000
555,857483	0,061270	570,000000	495,000000
556,058472	0,061385	569,000000	494,000000
556,259460	0,061501	568,000000	493,000000
556,460449	0,059856	567,000000	494,000000
556,661438	0,059089	566,000000	494,000000
556,862427	0,058432	564,000000	493,000000
557,063416	0,058543	563,000000	492,000000
557,264404	0,059427	563,000000	491,000000
557,465393	0,057881	561,000000	491,000000
557,666382	0,057107	560,000000	491,000000
557,867371	0,057107	560,000000	491,000000
558,068359	0,054669	558,000000	492,000000
558,269348	0,053890	557,000000	492,000000
558,470337	0,053890	557,000000	492,000000
558,671326	0,053993	556,000000	491,000000
558,872314	0,051545	554,000000	492,000000
559,073303	0,051545	554,000000	492,000000
559,274292	0,049974	552,000000	492,000000
559,475281	0,049186	551,000000	492,000000
559,676270	0,048398	550,000000	492,000000
559,877258	0,046725	549,000000	493,000000
560,078247	0,045934	548,000000	493,000000
560,279236	0,046022	547,000000	492,000000
560,480225	0,045228	546,000000	492,000000
560,681213	0,046997	546,000000	490,000000
560,882202	0,046200	545,000000	490,000000
561,083191	0,044517	544,000000	491,000000
561,284180	0,044604	543,000000	490,000000
561,485168	0,043803	542,000000	490,000000
561,686157	0,043888	541,000000	489,000000
561,887146	0,042280	539,000000	489,000000
562,088135	0,042280	539,000000	489,000000
562,289124	0,042362	538,000000	488,000000
562,490112	0,041554	537,000000	488,000000
562,691101	0,041718	535,000000	486,000000
562,892090	0,041718	535,000000	486,000000
563,093079	0,041800	534,000000	485,000000
563,294067	0,040170	532,000000	485,000000
563,495056	0,039353	531,000000	485,000000
563,696045	0,040249	531,000000	484,000000
563,897034	0,039509	529,000000	483,000000
564,098022	0,038687	528,000000	483,000000
564,299011	0,039666	527,000000	481,000000
564,500000	0,038841	526,000000	481,000000
564,700989	0,038014	525,000000	481,000000
564,901978	0,038090	524,000000	480,000000
565,102966	0,035525	522,000000	481,000000
565,303955	0,035525	522,000000	481,000000
565,504944	0,035596	521,000000	480,000000
565,705933	0,033926	519,000000	480,000000
565,906921	0,034902	518,000000	478,000000
566,107910	0,034063	517,000000	478,000000
566,308899	0,031472	515,000000	479,000000
566,509888	0,032379	515,000000	478,000000
566,710876	0,032445	514,000000	477,000000
566,911865	0,030752	512,000000	477,000000
567,112854	0,029903	511,000000	477,000000
567,313843	0,029111	509,000000	476,000000
567,514832	0,029111	509,000000	476,000000
567,715820	0,028257	508,000000	476,000000
567,916809	0,027401	507,000000	476,000000
568,117798	0,026544	506,000000	476,000000
568,318787	0,024824	504,000000	476,000000
568,519775	0,023961	503,000000	476,000000
568,720764	0,022185	502,000000	477,000000
568,921753	0,022231	501,000000	476,000000
569,122742	0,022276	500,000000	475,000000
569,323730	0,020536	498,000000	475,000000
569,524719	0,019663	497,000000	475,000000
569,725708	0,018788	496,000000	475,000000
569,926636	0,017033	494,000000	475,000000
570,127625	0,017033	494,000000	475,000000
570,328613	0,016153	493,000000	475,000000
570,529602	0,015271	492,000000	475,000000
570,730591	0,013502	490,000000	475,000000
570,931580	0,014418	490,000000	474,000000
571,132568	0,013531	489,000000	474,000000
571,333557	0,013559	488,000000	473,000000
571,534546	0,011775	486,000000	473,000000
571,735535	0,010858	486,000000	474,000000
571,936523	0,010881	485,000000	473,000000
572,137512	0,009067	484,000000	474,000000
572,338501	0,007269	482,000000	474,000000
572,539490	0,007284	481,000000	473,000000
572,740479	0,005463	480,000000	474,000000
572,941467	0,005474	479,000000	473,000000
573,142456	0,004576	477,000000	472,000000
573,343445	0,002746	476,000000	473,000000
573,544434	0,002746	476,000000	473,000000
573,745422	0,001836	474,000000	472,000000
573,946411	0,000000	473,000000	473,000000
574,147400	-0,000919	472,000000	473,000000
574,348389	-0,000923	470,000000	471,000000
574,549377	-0,000925	469,000000	470,000000
574,750366	-0,000925	469,000000	470,000000
574,951355	-0,004625	467,000000	472,000000
575,152344	-0,004635	466,000000	471,000000
575,353333	-0,004645	465,000000	470,000000
575,554321	-0,005580	464,000000	470,000000
575,755310	-0,006517	463,000000	470,000000
575,956299	-0,007456	462,000000	470,000000
576,157288	-0,006545	461,000000	468,000000
576,358276	-0,008433	459,000000	468,000000
576,559265	-0,008451	458,000000	467,000000
576,760254	-0,010330	457,000000	468,000000
576,961243	-0,011281	456,000000	468,000000
577,162231	-0,011305	455,000000	467,000000
577,363220	-0,013219	453,000000	467,000000
577,564209	-0,012288	453,000000	466,000000
577,765198	-0,014209	451,000000	466,000000
577,966187	-0,016140	449,000000	466,000000
578,167175	-0,015207	449,000000	465,000000
578,368164	-0,015240	448,000000	464,000000
578,569153	-0,017183	446,000000	464,000000
578,770142	-0,018158	445,000000	464,000000
578,971130	-0,019135	444,000000	464,000000
579,172119	-0,019177	443,000000	463,000000
579,373108	-0,019220	442,000000	462,000000
579,574097	-0,019305	440,000000	460,000000
579,775085	-0,020293	439,000000	460,000000
579,976074	-0,020339	438,000000	459,000000
580,177063	-0,021331	437,000000	459,000000
580,378052	-0,021427	435,000000	457,000000
580,579041	-0,022426	434,000000	457,000000
580,780029	-0,023428	433,000000	457,000000
580,981018	-0,023481	432,000000	456,000000
581,182007	-0,023534	431,000000	455,000000
581,382996	-0,024599	429,000000	454,000000
581,583984	-0,024654	428,000000	453,000000
581,784973	-0,025670	427,000000	453,000000
581,985962	-0,025729	426,000000	452,000000
582,186951	-0,025788	425,000000	451,000000
582,387939	-0,024824	425,000000	450,000000
582,588928	-0,026872	423,000000	450,000000
582,789917	-0,026934	422,000000	449,000000
582,990906	-0,028029	420,000000	448,000000
583,191895	-0,026086	420,000000	446,000000
583,392883	-0,028159	418,000000	446,000000
583,593872	-0,029267	416,000000	445,000000
583,794861	-0,029335	415,000000	444,000000
583,995850	-0,030383	414,000000	444,000000
584,196838	-0,029472	413,000000	442,000000
584,397827	-0,030525	412,000000	442,000000
584,598816	-0,030597	411,000000	441,000000
584,799805	-0,030741	409,000000	439,000000
585,000793	-0,030741	409,000000	439,000000
585,201782	-0,031880	407,000000	438,000000
585,402771	-0,031955	406,000000	437,000000
585,603760	-0,033105	404,000000	436,000000
585,804749	-0,031108	404,000000	434,000000
586,005737	-0,033344	401,000000	433,000000
586,206726	-0,034428	400,000000	433,000000
586,407715	-0,034511	399,000000	432,000000
586,608704	-0,034594	398,000000	431,000000
586,809692	-0,034678	397,000000	430,000000
587,010681	-0,033749	396,000000	428,000000
587,211670	-0,034847	395,000000	428,000000
587,412659	-0,036035	393,000000	427,000000
587,613647	-0,036124	392,000000	426,000000
587,814636	-0,037324	390,000000	425,000000
588,015625	-0,037416	389,000000	424,000000
588,216614	-0,037509	388,000000	423,000000
588,417603	-0,037601	387,000000	422,000000
588,618591	-0,037695	386,000000	421,000000
588,819580	-0,036753	385,000000	419,000000
589,020569	-0,037978	383,000000	418,000000
589,221558	-0,039113	382,000000	418,000000
589,422546	-0,040251	381,000000	418,000000
589,623535	-0,039310	380,000000	416,000000
589,824524	-0,039409	379,000000	415,000000
590,025513	-0,039609	377,000000	413,000000
590,226501	-0,040762	376,000000	413,000000
590,427490	-0,040866	375,000000	412,000000
590,628479	-0,040970	374,000000	411,000000
590,829468	-0,041075	373,000000	410,000000
591,030457	-0,042241	372,000000	410,000000
591,231445	-0,042349	371,000000	409,000000
591,432434	-0,041393	370,000000	407,000000
591,633423	-0,042568	369,000000	407,000000
591,834412	-0,042789	367,000000	405,000000
592,035400	-0,042900	366,000000	404,000000
592,236389	-0,044089	365,000000	404,000000
592,437378	-0,044204	364,000000	403,000000
592,638367	-0,044319	363,000000	402,000000
592,839355	-0,045637	361,000000	401,000000
593,040344	-0,044670	360,000000	399,000000
593,241333	-0,047090	358,000000	399,000000
593,442322	-0,047215	357,000000	398,000000
593,643311	-0,049655	355,000000	398,000000
593,844299	-0,049787	354,000000	397,000000
594,045288	-0,048822	353,000000	395,000000
594,246277	-0,050054	352,000000	395,000000
594,447266	-0,049085	351,000000	393,000000
594,648254	-0,050461	349,000000	392,000000
594,849243	-0,050598	348,000000	391,000000
595,050232	-0,051847	347,000000	391,000000
595,251221	-0,050874	346,000000	389,000000
595,452209	-0,051013	345,000000	388,000000
595,653198	-0,053538	343,000000	388,000000
595,854187	-0,053685	342,000000	387,000000
596,055176	-0,054957	341,000000	387,000000
596,256165	-0,055108	340,000000	386,000000
596,457153	-0,056544	338,000000	385,000000
596,658142	-0,056701	337,000000	384,000000
596,859131	-0,056859	336,000000	383,000000
597,060120	-0,057019	335,000000	382,000000
597,261108	-0,058317	334,000000	382,000000
597,462097	-0,058481	333,000000	381,000000
597,663086	-0,059787	332,000000	381,000000
597,864075	-0,060125	330,000000	379,000000
598,065063	-0,060296	329,000000	378,000000
598,266052	-0,061618	328,000000	378,000000
598,467041	-0,061794	327,000000	377,000000
598,668030	-0,060814	326,000000	375,000000
598,869019	-0,062148	325,000000	375,000000
599,070007	-0,062327	324,000000	374,000000
599,270996	-0,065016	322,000000	374,000000
599,471985	-0,065204	321,000000	373,000000
599,672974	-0,065393	320,000000	372,000000
599,873962	-0,066947	318,000000	371,000000
600,074951	-0,065967	317,000000	369,000000
