Wavelength [nm]	Absorbance/Fluorescence	Baseline counts	Sample counts
531,738892	0,310885	624,000000	305,000000
531,939880	0,309463	624,000000	306,000000
532,140869	0,307329	625,000000	308,000000
532,341858	0,303823	624,000000	310,000000
532,542847	0,303120	625,000000	311,000000
532,743835	0,300336	625,000000	313,000000
532,944824	0,298264	626,000000	315,000000
533,145813	0,295515	626,000000	317,000000
533,346802	0,292784	626,000000	319,000000
533,547791	0,290763	627,000000	321,000000
533,748779	0,288065	627,000000	323,000000
533,949768	0,286723	627,000000	324,000000
534,150757	0,284050	627,000000	326,000000
534,351746	0,281394	627,000000	328,000000
534,552734	0,280072	627,000000	329,000000
534,753723	0,278754	627,000000	330,000000
534,954712	0,278754	627,000000	330,000000
535,155701	0,277440	627,000000	331,000000
535,356689	0,277440	627,000000	331,000000
535,557678	0,276129	627,000000	332,000000
535,758667	0,276129	627,000000	332,000000
535,959656	0,277440	627,000000	331,000000
536,160645	0,276822	628,000000	332,000000
536,361633	0,276129	627,000000	332,000000
536,562622	0,277440	627,000000	331,000000
536,763611	0,277440	627,000000	331,000000
536,964600	0,278754	627,000000	330,000000
537,165588	0,278754	627,000000	330,000000
537,366577	0,281394	627,000000	328,000000
537,567566	0,281394	627,000000	328,000000
537,768494	0,280072	627,000000	329,000000
537,969482	0,281394	627,000000	328,000000
538,170471	0,280700	626,000000	328,000000
538,371460	0,280700	626,000000	328,000000
538,572449	0,280700	626,000000	328,000000
538,773437	0,279378	626,000000	329,000000
538,974426	0,278060	626,000000	330,000000
539,175415	0,276746	626,000000	331,000000
539,376404	0,273436	625,000000	333,000000
539,577393	0,273436	625,000000	333,000000
539,778381	0,270835	625,000000	335,000000
539,979370	0,270140	624,000000	335,000000
540,180359	0,266858	623,000000	337,000000
540,381348	0,267555	624,000000	337,000000
540,582336	0,266858	623,000000	337,000000
540,783325	0,265571	623,000000	338,000000
540,984314	0,264874	622,000000	338,000000
541,185303	0,265571	623,000000	338,000000
541,386292	0,266160	622,000000	337,000000
541,587280	0,264175	621,000000	338,000000
541,788269	0,265462	621,000000	337,000000
541,989258	0,264762	620,000000	337,000000
542,190247	0,264762	620,000000	337,000000
542,391235	0,266052	620,000000	336,000000
542,592224	0,265351	619,000000	336,000000
542,793213	0,265351	619,000000	336,000000
542,994202	0,264649	618,000000	336,000000
543,195190	0,265240	617,000000	335,000000
543,396179	0,265240	617,000000	335,000000
543,597168	0,265240	617,000000	335,000000
543,798157	0,265834	616,000000	334,000000
543,999146	0,265129	615,000000	334,000000
544,200134	0,265129	615,000000	334,000000
544,401123	0,265129	615,000000	334,000000
544,602112	0,265016	613,000000	333,000000
544,803101	0,265016	613,000000	333,000000
545,004089	0,266322	613,000000	332,000000
545,205078	0,266923	612,000000	331,000000
545,406067	0,268237	612,000000	330,000000
545,607056	0,268845	611,000000	329,000000
545,808044	0,274158	611,000000	325,000000
546,009033	0,274072	609,000000	324,000000
546,210022	0,277399	608,000000	321,000000
546,411011	0,282844	608,000000	317,000000
546,612000	0,289749	608,000000	312,000000
546,812988	0,294638	607,000000	308,000000
547,013977	0,302466	606,000000	302,000000
547,214966	0,311933	605,000000	295,000000
547,415955	0,325389	605,000000	286,000000
547,616943	0,340128	604,000000	276,000000
547,817932	0,354526	604,000000	267,000000
548,018921	0,369663	602,000000	257,000000
548,219910	0,388661	602,000000	246,000000
548,420898	0,405962	601,000000	236,000000
548,621887	0,425969	600,000000	225,000000
548,822876	0,440967	599,000000	217,000000
549,023865	0,450365	598,000000	212,000000
549,224854	0,460004	597,000000	207,000000
549,425842	0,465616	596,000000	204,000000
549,626831	0,472050	596,000000	201,000000
549,827820	0,471321	595,000000	201,000000
550,028809	0,464156	594,000000	204,000000
550,229797	0,457084	593,000000	207,000000
550,430786	0,448039	592,000000	211,000000
550,631775	0,435128	591,000000	217,000000
550,832764	0,419405	591,000000	225,000000
551,033752	0,403496	590,000000	233,000000
551,234741	0,382725	589,000000	244,000000
551,435730	0,363575	589,000000	255,000000
551,636719	0,344496	588,000000	266,000000
551,837708	0,324593	587,000000	278,000000
552,038696	0,307000	586,000000	289,000000
552,239685	0,292940	585,000000	298,000000
552,440674	0,277862	584,000000	308,000000
552,641663	0,268102	584,000000	315,000000
552,842651	0,257813	583,000000	322,000000
553,043640	0,252451	583,000000	326,000000
553,244629	0,243038	581,000000	332,000000
553,445618	0,237089	580,000000	336,000000
553,646606	0,233228	580,000000	339,000000
553,847595	0,229173	578,000000	341,000000
554,048584	0,227150	577,000000	342,000000
554,249573	0,224617	577,000000	344,000000
554,450562	0,224374	575,000000	343,000000
554,651550	0,223109	575,000000	344,000000
554,852539	0,222353	574,000000	344,000000
555,053528	0,221596	573,000000	344,000000
