Wavelength [nm]	Absorbance/Fluorescence	Baseline counts	Sample counts
529,126038	-0,398643	617,000000	1545,000000
529,327026	-0,398221	618,000000	1546,000000
529,528015	-0,398782	618,000000	1548,000000
529,729004	-0,398080	619,000000	1548,000000
529,929993	-0,397379	620,000000	1548,000000
530,130981	-0,397520	621,000000	1551,000000
530,331970	-0,398080	621,000000	1553,000000
530,532959	-0,398639	621,000000	1555,000000
530,733948	-0,398498	622,000000	1557,000000
530,934937	-0,399334	622,000000	1560,000000
531,135925	-0,398358	623,000000	1559,000000
531,336914	-0,398358	623,000000	1559,000000
531,537903	-0,399193	623,000000	1562,000000
531,738892	-0,397940	624,000000	1560,000000
531,939880	-0,399330	624,000000	1565,000000
532,140869	-0,398634	625,000000	1565,000000
532,341858	-0,400161	624,000000	1568,000000
532,542847	-0,399743	625,000000	1569,000000
532,743835	-0,399743	625,000000	1569,000000
532,944824	-0,399049	626,000000	1569,000000
533,145813	-0,399325	626,000000	1570,000000
533,346802	-0,399325	626,000000	1570,000000
533,547791	-0,398909	627,000000	1571,000000
533,748779	-0,399461	627,000000	1573,000000
533,949768	-0,399737	627,000000	1574,000000
534,150757	-0,400013	627,000000	1575,000000
534,351746	-0,400289	627,000000	1576,000000
534,552734	-0,400289	627,000000	1576,000000
534,753723	-0,400564	627,000000	1577,000000
534,954712	-0,400289	627,000000	1576,000000
535,155701	-0,400289	627,000000	1576,000000
535,356689	-0,400289	627,000000	1576,000000
535,557678	-0,400839	627,000000	1578,000000
535,758667	-0,401390	627,000000	1580,000000
535,959656	-0,400839	627,000000	1578,000000
536,160645	-0,400697	628,000000	1580,000000
536,361633	-0,401390	627,000000	1580,000000
536,562622	-0,401390	627,000000	1580,000000
536,763611	-0,401115	627,000000	1579,000000
536,964600	-0,400564	627,000000	1577,000000
537,165588	-0,401390	627,000000	1580,000000
537,366577	-0,401115	627,000000	1579,000000
537,567566	-0,401664	627,000000	1581,000000
537,768494	-0,401390	627,000000	1580,000000
537,969482	-0,401390	627,000000	1580,000000
538,170471	-0,401808	626,000000	1579,000000
538,371460	-0,401533	626,000000	1578,000000
538,572449	-0,401533	626,000000	1578,000000
538,773437	-0,400706	626,000000	1575,000000
538,974426	-0,401533	626,000000	1578,000000
539,175415	-0,401533	626,000000	1578,000000
539,376404	-0,401952	625,000000	1577,000000
539,577393	-0,402227	625,000000	1578,000000
539,778381	-0,402227	625,000000	1578,000000
539,979370	-0,402372	624,000000	1576,000000
540,180359	-0,403344	623,000000	1577,000000
540,381348	-0,401820	624,000000	1574,000000
540,582336	-0,402793	623,000000	1575,000000
540,783325	-0,403068	623,000000	1576,000000
540,984314	-0,403766	622,000000	1576,000000
541,185303	-0,402793	623,000000	1575,000000
541,386292	-0,403214	622,000000	1574,000000
541,587280	-0,403637	621,000000	1573,000000
541,788269	-0,403913	621,000000	1574,000000
541,989258	-0,403784	620,000000	1571,000000
542,190247	-0,403231	620,000000	1569,000000
542,391235	-0,403508	620,000000	1570,000000
542,592224	-0,404486	619,000000	1571,000000
542,793213	-0,404209	619,000000	1570,000000
542,994202	-0,404634	618,000000	1569,000000
543,195190	-0,404784	617,000000	1567,000000
543,396179	-0,404507	617,000000	1566,000000
543,597168	-0,403952	617,000000	1564,000000
543,798157	-0,404656	616,000000	1564,000000
543,999146	-0,404806	615,000000	1562,000000
544,200134	-0,404806	615,000000	1562,000000
544,401123	-0,404806	615,000000	1562,000000
544,602112	-0,406221	613,000000	1562,000000
544,803101	-0,405664	613,000000	1560,000000
545,004089	-0,404549	613,000000	1556,000000
545,205078	-0,405258	612,000000	1556,000000
545,406067	-0,404979	612,000000	1555,000000
545,607056	-0,404851	611,000000	1552,000000
545,808044	-0,404571	611,000000	1551,000000
546,009033	-0,405995	609,000000	1551,000000
546,210022	-0,406708	608,000000	1551,000000
546,411011	-0,406428	608,000000	1550,000000
546,612000	-0,405867	608,000000	1548,000000
546,812988	-0,405740	607,000000	1545,000000
547,013977	-0,406456	606,000000	1545,000000
547,214966	-0,406611	605,000000	1543,000000
547,415955	-0,406047	605,000000	1541,000000
547,616943	-0,406766	604,000000	1541,000000
547,817932	-0,406766	604,000000	1541,000000
548,018921	-0,407360	602,000000	1538,000000
548,219910	-0,406795	602,000000	1536,000000
548,420898	-0,406951	601,000000	1534,000000
548,621887	-0,407391	600,000000	1533,000000
548,822876	-0,407548	599,000000	1531,000000
549,023865	-0,407706	598,000000	1529,000000
549,224854	-0,408149	597,000000	1528,000000
549,425842	-0,408024	596,000000	1525,000000
549,626831	-0,408024	596,000000	1525,000000
549,827820	-0,408753	595,000000	1525,000000
550,028809	-0,408343	594,000000	1521,000000
550,229797	-0,409075	593,000000	1521,000000
550,430786	-0,408950	592,000000	1518,000000
550,631775	-0,408825	591,000000	1515,000000
550,832764	-0,407964	591,000000	1512,000000
551,033752	-0,408987	590,000000	1513,000000
551,234741	-0,409436	589,000000	1512,000000
551,435730	-0,408862	589,000000	1510,000000
551,636719	-0,408736	588,000000	1507,000000
551,837708	-0,408898	587,000000	1505,000000
552,038696	-0,409639	586,000000	1505,000000
552,239685	-0,409225	585,000000	1501,000000
552,440674	-0,409678	584,000000	1500,000000
552,641663	-0,408809	584,000000	1497,000000
552,842651	-0,409263	583,000000	1496,000000
553,043640	-0,408973	583,000000	1495,000000
553,244629	-0,409593	581,000000	1492,000000
553,445618	-0,410341	580,000000	1492,000000
553,646606	-0,409175	580,000000	1488,000000
553,847595	-0,410091	578,000000	1486,000000
554,048584	-0,409672	577,000000	1482,000000
554,249573	-0,408499	577,000000	1478,000000
554,450562	-0,409713	575,000000	1477,000000
554,651550	-0,409713	575,000000	1477,000000
554,852539	-0,409586	574,000000	1474,000000
555,053528	-0,409458	573,000000	1471,000000
555,254517	-0,409330	572,000000	1468,000000
555,455505	-0,409794	571,000000	1467,000000
555,656494	-0,409666	570,000000	1464,000000
555,857483	-0,408775	570,000000	1461,000000
556,058472	-0,408347	569,000000	1457,000000
556,259460	-0,409111	568,000000	1457,000000
556,460449	-0,409578	567,000000	1456,000000
556,661438	-0,409449	566,000000	1453,000000
556,862427	-0,410388	564,000000	1451,000000
557,063416	-0,410260	563,000000	1448,000000
557,264404	-0,409960	563,000000	1447,000000
557,465393	-0,410002	561,000000	1442,000000
557,666382	-0,410174	560,000000	1440,000000
557,867371	-0,409571	560,000000	1438,000000
558,068359	-0,410520	558,000000	1436,000000
558,269348	-0,411299	557,000000	1436,000000
558,470337	-0,410391	557,000000	1433,000000
558,671326	-0,409957	556,000000	1429,000000
558,872314	-0,410610	554,000000	1426,000000
559,073303	-0,410000	554,000000	1424,000000
559,274292	-0,410655	552,000000	1421,000000
559,475281	-0,410525	551,000000	1418,000000
559,676270	-0,410701	550,000000	1416,000000
559,877258	-0,410877	549,000000	1414,000000
560,078247	-0,411054	548,000000	1412,000000
560,279236	-0,411232	547,000000	1410,000000
560,480225	-0,411101	546,000000	1407,000000
560,681213	-0,410484	546,000000	1405,000000
560,882202	-0,410042	545,000000	1401,000000
561,083191	-0,410219	544,000000	1399,000000
561,284180	-0,410707	543,000000	1398,000000
561,485168	-0,410886	542,000000	1396,000000
561,686157	-0,410754	541,000000	1393,000000
561,887146	-0,412050	539,000000	1392,000000
562,088135	-0,410801	539,000000	1388,000000
562,289124	-0,410668	538,000000	1385,000000
562,490112	-0,410534	537,000000	1382,000000
562,691101	-0,411525	535,000000	1380,000000
562,892090	-0,411210	535,000000	1379,000000
563,093079	-0,411393	534,000000	1377,000000
563,294067	-0,412391	532,000000	1375,000000
563,495056	-0,412576	531,000000	1373,000000
563,696045	-0,411943	531,000000	1371,000000
563,897034	-0,412630	529,000000	1368,000000
564,098022	-0,412180	528,000000	1364,000000
564,299011	-0,412048	527,000000	1361,000000
564,500000	-0,412234	526,000000	1359,000000
564,700989	-0,412740	525,000000	1358,000000
564,901978	-0,412608	524,000000	1355,000000
565,102966	-0,413948	522,000000	1354,000000
565,303955	-0,412663	522,000000	1350,000000
565,504944	-0,412530	521,000000	1347,000000
565,705933	-0,413878	519,000000	1346,000000
565,906921	-0,413746	518,000000	1343,000000
566,107910	-0,412966	517,000000	1338,000000
566,308899	-0,414649	515,000000	1338,000000
566,509888	-0,414649	515,000000	1338,000000
566,710876	-0,414518	514,000000	1335,000000
566,911865	-0,415560	512,000000	1333,000000
567,112854	-0,415757	511,000000	1331,000000
567,313843	-0,416480	509,000000	1328,000000
567,514832	-0,416153	509,000000	1327,000000
567,715820	-0,415696	508,000000	1323,000000
567,916809	-0,415566	507,000000	1320,000000
568,117798	-0,416423	506,000000	1320,000000
568,318787	-0,417155	504,000000	1317,000000
568,519775	-0,417688	503,000000	1316,000000
568,720764	-0,417561	502,000000	1313,000000
568,921753	-0,417102	501,000000	1309,000000
569,122742	-0,417306	500,000000	1307,000000
569,323730	-0,419046	498,000000	1307,000000
569,524719	-0,418588	497,000000	1303,000000
569,725708	-0,419129	496,000000	1302,000000
569,926636	-0,420216	494,000000	1300,000000
570,127625	-0,419213	494,000000	1297,000000
570,328613	-0,419758	493,000000	1296,000000
570,529602	-0,419969	492,000000	1294,000000
570,730591	-0,420730	490,000000	1291,000000
570,931580	-0,420057	490,000000	1289,000000
571,132568	-0,420270	489,000000	1287,000000
571,333557	-0,420145	488,000000	1284,000000
571,534546	-0,421929	486,000000	1284,000000
571,735535	-0,420913	486,000000	1281,000000
571,936523	-0,421468	485,000000	1280,000000
572,137512	-0,421685	484,000000	1278,000000
572,338501	-0,422804	482,000000	1276,000000
572,539490	-0,422683	481,000000	1273,000000
572,740479	-0,422562	480,000000	1270,000000
572,941467	-0,422098	479,000000	1266,000000
573,142456	-0,423572	477,000000	1265,000000
573,343445	-0,424484	476,000000	1265,000000
573,544434	-0,423452	476,000000	1262,000000
573,745422	-0,424247	474,000000	1259,000000
573,946411	-0,425165	473,000000	1259,000000
574,147400	-0,424702	472,000000	1255,000000
574,348389	-0,425506	470,000000	1252,000000
574,549377	-0,425390	469,000000	1249,000000
574,750366	-0,424694	469,000000	1247,000000
574,951355	-0,425852	467,000000	1245,000000
575,152344	-0,426434	466,000000	1244,000000
575,353333	-0,426669	465,000000	1242,000000
575,554321	-0,426203	464,000000	1238,000000
575,755310	-0,426789	463,000000	1237,000000
575,956299	-0,427025	462,000000	1235,000000
576,157288	-0,426557	461,000000	1231,000000
576,358276	-0,427386	459,000000	1228,000000
576,559265	-0,427979	458,000000	1227,000000
576,760254	-0,428220	457,000000	1225,000000
576,961243	-0,428817	456,000000	1224,000000
577,162231	-0,428348	455,000000	1220,000000
577,363220	-0,429192	453,000000	1217,000000
577,564209	-0,428835	453,000000	1216,000000
577,765198	-0,429684	451,000000	1213,000000
577,966187	-0,430539	449,000000	1210,000000
578,167175	-0,429821	449,000000	1208,000000
578,368164	-0,429709	448,000000	1205,000000
