Wavelength [nm]	Absorbance/Fluorescence	Baseline counts	Sample counts
553,244629	-0,387194	581,000000	1417,000000
553,445618	-0,387328	580,000000	1415,000000
553,646606	-0,386714	580,000000	1413,000000
553,847595	-0,387291	578,000000	1410,000000
554,048584	-0,387735	577,000000	1409,000000
554,249573	-0,386809	577,000000	1406,000000
554,450562	-0,387390	575,000000	1403,000000
554,651550	-0,386460	575,000000	1400,000000
554,852539	-0,386906	574,000000	1399,000000
555,053528	-0,386420	573,000000	1395,000000
555,254517	-0,386555	572,000000	1393,000000
555,455505	-0,386691	571,000000	1391,000000
555,656494	-0,386827	570,000000	1389,000000
555,857483	-0,385888	570,000000	1386,000000
556,058472	-0,386024	569,000000	1384,000000
556,259460	-0,385845	568,000000	1381,000000
556,460449	-0,386296	567,000000	1380,000000
556,661438	-0,386118	566,000000	1377,000000
556,862427	-0,386391	564,000000	1373,000000
557,063416	-0,386846	563,000000	1372,000000
557,264404	-0,385578	563,000000	1368,000000
557,465393	-0,386488	561,000000	1366,000000
557,666382	-0,386626	560,000000	1364,000000
557,867371	-0,385670	560,000000	1361,000000
558,068359	-0,386266	558,000000	1358,000000
558,269348	-0,386725	557,000000	1357,000000
558,470337	-0,385763	557,000000	1354,000000
558,671326	-0,386223	556,000000	1353,000000
558,872314	-0,386502	554,000000	1349,000000
559,073303	-0,385858	554,000000	1347,000000
559,274292	-0,386460	552,000000	1344,000000
559,475281	-0,386601	551,000000	1342,000000
559,676270	-0,387066	550,000000	1341,000000
559,877258	-0,386559	549,000000	1337,000000
560,078247	-0,387026	548,000000	1336,000000
560,279236	-0,386843	547,000000	1333,000000
560,480225	-0,386659	546,000000	1330,000000
560,681213	-0,386005	546,000000	1328,000000
560,882202	-0,386474	545,000000	1327,000000
561,083191	-0,386289	544,000000	1324,000000
561,284180	-0,386760	543,000000	1323,000000
561,485168	-0,386575	542,000000	1320,000000
561,686157	-0,386718	541,000000	1318,000000
561,887146	-0,387337	539,000000	1315,000000
562,088135	-0,387337	539,000000	1315,000000
562,289124	-0,387152	538,000000	1312,000000
562,490112	-0,386965	537,000000	1309,000000
562,691101	-0,388254	535,000000	1308,000000
562,892090	-0,387257	535,000000	1305,000000
563,093079	-0,387070	534,000000	1302,000000
563,294067	-0,388032	532,000000	1300,000000
563,495056	-0,388180	531,000000	1298,000000
563,696045	-0,387175	531,000000	1295,000000
563,897034	-0,388479	529,000000	1294,000000
564,098022	-0,388965	528,000000	1293,000000
564,299011	-0,388442	527,000000	1289,000000
564,500000	-0,388930	526,000000	1288,000000
564,700989	-0,388744	525,000000	1285,000000
564,901978	-0,389234	524,000000	1284,000000
565,102966	-0,389879	522,000000	1281,000000
565,303955	-0,389200	522,000000	1279,000000
565,504944	-0,389693	521,000000	1278,000000
565,705933	-0,391024	519,000000	1277,000000
565,906921	-0,391180	518,000000	1275,000000
566,107910	-0,390997	517,000000	1272,000000
566,308899	-0,392338	515,000000	1271,000000
566,509888	-0,390969	515,000000	1267,000000
566,710876	-0,391127	514,000000	1265,000000
566,911865	-0,392133	512,000000	1263,000000
567,112854	-0,392638	511,000000	1262,000000
567,313843	-0,393653	509,000000	1260,000000
567,514832	-0,392963	509,000000	1258,000000
567,715820	-0,393126	508,000000	1256,000000
567,916809	-0,393636	507,000000	1255,000000
568,117798	-0,393454	506,000000	1252,000000
568,318787	-0,394479	504,000000	1250,000000
568,519775	-0,395342	503,000000	1250,000000
568,720764	-0,395511	502,000000	1248,000000
568,921753	-0,395680	501,000000	1246,000000
569,122742	-0,395501	500,000000	1243,000000
569,323730	-0,396542	498,000000	1241,000000
569,524719	-0,396364	497,000000	1238,000000
569,725708	-0,396888	496,000000	1237,000000
569,926636	-0,397940	494,000000	1235,000000
570,127625	-0,397236	494,000000	1233,000000
570,328613	-0,397411	493,000000	1231,000000
570,529602	-0,397587	492,000000	1229,000000
570,730591	-0,398648	490,000000	1227,000000
570,931580	-0,398294	490,000000	1226,000000
571,132568	-0,398118	489,000000	1223,000000
571,333557	-0,398296	488,000000	1221,000000
571,534546	-0,399367	486,000000	1219,000000
571,735535	-0,398297	486,000000	1216,000000
571,936523	-0,399192	485,000000	1216,000000
572,137512	-0,399731	484,000000	1215,000000
572,338501	-0,400097	482,000000	1211,000000
572,539490	-0,400640	481,000000	1210,000000
572,740479	-0,400826	480,000000	1208,000000
572,941467	-0,401012	479,000000	1206,000000
573,142456	-0,401747	477,000000	1203,000000
573,343445	-0,401574	476,000000	1200,000000
573,544434	-0,400487	476,000000	1197,000000
573,745422	-0,401953	474,000000	1196,000000
573,946411	-0,402143	473,000000	1194,000000
574,147400	-0,401970	472,000000	1191,000000
574,348389	-0,403084	470,000000	1189,000000
574,549377	-0,402912	469,000000	1186,000000
574,750366	-0,402546	469,000000	1185,000000
574,951355	-0,404035	467,000000	1184,000000
575,152344	-0,404232	466,000000	1182,000000
575,353333	-0,404061	465,000000	1179,000000
575,554321	-0,403889	464,000000	1176,000000
575,755310	-0,404457	463,000000	1175,000000
575,956299	-0,403915	462,000000	1171,000000
576,157288	-0,404856	461,000000	1171,000000
576,358276	-0,405258	459,000000	1167,000000
576,559265	-0,405460	458,000000	1165,000000
576,760254	-0,406037	457,000000	1164,000000
576,961243	-0,405493	456,000000	1160,000000
577,162231	-0,405697	455,000000	1158,000000
577,363220	-0,406860	453,000000	1156,000000
577,564209	-0,406108	453,000000	1154,000000
577,765198	-0,406899	451,000000	1151,000000
577,966187	-0,408074	449,000000	1149,000000
578,167175	-0,407317	449,000000	1147,000000
578,368164	-0,407148	448,000000	1144,000000
578,569153	-0,408331	446,000000	1142,000000
578,770142	-0,408164	445,000000	1139,000000
578,971130	-0,408377	444,000000	1137,000000
579,172119	-0,408209	443,000000	1134,000000
579,373108	-0,408040	442,000000	1131,000000
579,574097	-0,409241	440,000000	1129,000000
579,775085	-0,409459	439,000000	1127,000000
579,976074	-0,409678	438,000000	1125,000000
580,177063	-0,409511	437,000000	1122,000000
580,378052	-0,410729	435,000000	1120,000000
580,579041	-0,410952	434,000000	1118,000000
580,780029	-0,410787	433,000000	1115,000000
580,981018	-0,411401	432,000000	1114,000000
581,182007	-0,411237	431,000000	1111,000000
581,382996	-0,412082	429,000000	1108,000000
581,583984	-0,411919	428,000000	1105,000000
581,784973	-0,412148	427,000000	1103,000000
581,985962	-0,411588	426,000000	1099,000000
582,186951	-0,412213	425,000000	1098,000000
582,387939	-0,411025	425,000000	1095,000000
582,588928	-0,412280	423,000000	1093,000000
582,789917	-0,411715	422,000000	1089,000000
582,990906	-0,412581	420,000000	1086,000000
583,191895	-0,411379	420,000000	1083,000000
583,392883	-0,412649	418,000000	1081,000000
583,593872	-0,413122	416,000000	1077,000000
583,794861	-0,413764	415,000000	1076,000000
583,995850	-0,414004	414,000000	1074,000000
584,196838	-0,413839	413,000000	1071,000000
584,397827	-0,413674	412,000000	1068,000000
584,598816	-0,413915	411,000000	1066,000000
584,799805	-0,414401	409,000000	1062,000000
585,000793	-0,412762	409,000000	1058,000000
585,201782	-0,414481	407,000000	1057,000000
585,402771	-0,414726	406,000000	1055,000000
585,603760	-0,415221	404,000000	1051,000000
585,804749	-0,414394	404,000000	1049,000000
586,005737	-0,416387	401,000000	1046,000000
586,206726	-0,416224	400,000000	1043,000000
586,407715	-0,415643	399,000000	1039,000000
586,608704	-0,415896	398,000000	1037,000000
586,809692	-0,415730	397,000000	1034,000000
587,010681	-0,415985	396,000000	1032,000000
587,211670	-0,415818	395,000000	1029,000000
587,412659	-0,416755	393,000000	1026,000000
587,613647	-0,417014	392,000000	1024,000000
587,814636	-0,417961	390,000000	1021,000000
588,015625	-0,417798	389,000000	1018,000000
588,216614	-0,417634	388,000000	1015,000000
588,417603	-0,417470	387,000000	1012,000000
588,618591	-0,417734	386,000000	1010,000000
588,819580	-0,417569	385,000000	1007,000000
589,020569	-0,418102	383,000000	1003,000000
589,221558	-0,418371	382,000000	1001,000000
589,422546	-0,417770	381,000000	997,000000
589,623535	-0,417603	380,000000	994,000000
589,824524	-0,418310	379,000000	993,000000
590,025513	-0,418855	377,000000	989,000000
590,226501	-0,419569	376,000000	988,000000
590,427490	-0,419405	375,000000	985,000000
590,628479	-0,419240	374,000000	982,000000
590,829468	-0,419074	373,000000	979,000000
591,030457	-0,419352	372,000000	977,000000
591,231445	-0,419185	371,000000	974,000000
591,432434	-0,419465	370,000000	972,000000
591,633423	-0,419297	369,000000	969,000000
591,834412	-0,420311	367,000000	966,000000
592,035400	-0,420596	366,000000	964,000000
592,236389	-0,419978	365,000000	960,000000
592,437378	-0,420264	364,000000	958,000000
592,638367	-0,420551	363,000000	956,000000
592,839355	-0,421586	361,000000	953,000000
593,040344	-0,420964	360,000000	949,000000
593,241333	-0,422925	358,000000	948,000000
593,442322	-0,422764	357,000000	945,000000
593,643311	-0,423823	355,000000	942,000000
593,844299	-0,424125	354,000000	940,000000
594,045288	-0,423965	353,000000	937,000000
594,246277	-0,423339	352,000000	933,000000
594,447266	-0,424109	351,000000	932,000000
594,648254	-0,424723	349,000000	928,000000
594,849243	-0,424562	348,000000	925,000000
595,050232	-0,424872	347,000000	923,000000
595,251221	-0,424712	346,000000	920,000000
595,452209	-0,424550	345,000000	917,000000
595,653198	-0,425652	343,000000	914,000000
595,854187	-0,425969	342,000000	912,000000
596,055176	-0,425810	341,000000	909,000000
596,256165	-0,426128	340,000000	907,000000
596,457153	-0,427252	338,000000	904,000000
596,658142	-0,427095	337,000000	901,000000
596,859131	-0,426937	336,000000	898,000000
597,060120	-0,426778	335,000000	895,000000
597,261108	-0,427591	334,000000	894,000000
597,462097	-0,427433	333,000000	891,000000
597,663086	-0,427275	332,000000	888,000000
597,864075	-0,428429	330,000000	885,000000
598,065063	-0,427780	329,000000	881,000000
598,266052	-0,428609	328,000000	880,000000
598,467041	-0,428452	327,000000	877,000000
598,668030	-0,428294	326,000000	874,000000
598,869019	-0,427636	325,000000	870,000000
599,070007	-0,427975	324,000000	868,000000
599,270996	-0,429662	322,000000	866,000000
599,471985	-0,430009	321,000000	864,000000
599,672974	-0,429348	320,000000	860,000000
599,873962	-0,431060	318,000000	858,000000
600,074951	-0,430907	317,000000	855,000000
