Wavelength [nm]	Absorbance/Fluorescence	Baseline counts	Sample counts
520,483521	-0,477381	558,000000	1675,000000
520,684509	-0,477121	560,000000	1680,000000
520,885498	-0,476606	562,000000	1684,000000
521,086487	-0,476865	564,000000	1691,000000
521,287476	-0,476097	566,000000	1694,000000
521,488464	-0,477121	567,000000	1701,000000
521,689453	-0,476612	569,000000	1705,000000
521,890442	-0,476614	571,000000	1711,000000
522,091431	-0,475856	573,000000	1714,000000
522,292419	-0,476617	574,000000	1720,000000
522,493408	-0,476115	576,000000	1724,000000
522,694397	-0,475616	578,000000	1728,000000
522,895386	-0,475120	580,000000	1732,000000
523,096375	-0,474877	582,000000	1737,000000
523,297363	-0,474386	584,000000	1741,000000
523,498352	-0,474640	585,000000	1745,000000
523,699341	-0,475389	586,000000	1751,000000
523,900330	-0,474900	588,000000	1755,000000
524,101318	-0,474904	589,000000	1758,000000
524,302307	-0,475154	590,000000	1762,000000
524,503296	-0,474665	591,000000	1763,000000
524,704285	-0,473941	594,000000	1769,000000
524,905273	-0,474437	595,000000	1774,000000
525,106262	-0,474197	596,000000	1776,000000
525,307251	-0,474446	597,000000	1780,000000
525,508240	-0,473725	599,000000	1783,000000
525,709229	-0,473730	600,000000	1786,000000
525,910217	-0,473736	601,000000	1789,000000
526,111206	-0,474226	602,000000	1794,000000
526,312195	-0,473028	604,000000	1795,000000
526,513184	-0,473276	605,000000	1799,000000
526,714172	-0,473523	606,000000	1803,000000
526,915161	-0,473289	607,000000	1805,000000
527,116150	-0,473535	608,000000	1809,000000
527,317139	-0,474255	608,000000	1812,000000
527,518127	-0,473068	610,000000	1813,000000
527,719116	-0,473314	611,000000	1817,000000
527,920105	-0,472842	612,000000	1818,000000
528,121094	-0,472611	613,000000	1820,000000
528,322083	-0,472856	614,000000	1824,000000
528,523071	-0,473332	614,000000	1826,000000
528,724060	-0,472626	615,000000	1826,000000
528,925049	-0,472870	616,000000	1830,000000
529,126038	-0,472403	617,000000	1831,000000
529,327026	-0,472174	618,000000	1833,000000
529,528015	-0,473121	618,000000	1837,000000
529,729004	-0,472419	619,000000	1837,000000
529,929993	-0,472190	620,000000	1839,000000
530,130981	-0,472198	621,000000	1842,000000
530,331970	-0,472669	621,000000	1844,000000
530,532959	-0,473140	621,000000	1846,000000
530,733948	-0,472912	622,000000	1848,000000
530,934937	-0,473381	622,000000	1850,000000
531,135925	-0,473153	623,000000	1852,000000
531,336914	-0,473856	623,000000	1855,000000
531,537903	-0,473622	623,000000	1854,000000
531,738892	-0,473393	624,000000	1856,000000
531,939880	-0,473627	624,000000	1857,000000
532,140869	-0,473166	625,000000	1858,000000
532,341858	-0,474328	624,000000	1860,000000
532,542847	-0,474100	625,000000	1862,000000
532,743835	-0,474333	625,000000	1863,000000
532,944824	-0,473405	626,000000	1862,000000
533,145813	-0,474104	626,000000	1865,000000
533,346802	-0,473872	626,000000	1864,000000
533,547791	-0,473411	627,000000	1865,000000
533,748779	-0,473877	627,000000	1867,000000
533,949768	-0,473877	627,000000	1867,000000
534,150757	-0,473877	627,000000	1867,000000
534,351746	-0,474574	627,000000	1870,000000
534,552734	-0,474574	627,000000	1870,000000
534,753723	-0,474109	627,000000	1868,000000
534,954712	-0,474806	627,000000	1871,000000
535,155701	-0,474806	627,000000	1871,000000
535,356689	-0,474806	627,000000	1871,000000
535,557678	-0,474806	627,000000	1871,000000
535,758667	-0,474574	627,000000	1870,000000
535,959656	-0,475038	627,000000	1872,000000
536,160645	-0,474578	628,000000	1873,000000
536,361633	-0,475502	627,000000	1874,000000
536,562622	-0,475270	627,000000	1873,000000
536,763611	-0,475038	627,000000	1872,000000
536,964600	-0,475270	627,000000	1873,000000
537,165588	-0,475270	627,000000	1873,000000
537,366577	-0,475038	627,000000	1872,000000
537,567566	-0,475038	627,000000	1872,000000
537,768494	-0,474574	627,000000	1870,000000
537,969482	-0,475038	627,000000	1872,000000
538,170471	-0,475732	626,000000	1872,000000
538,371460	-0,475267	626,000000	1870,000000
538,572449	-0,475499	626,000000	1871,000000
538,773437	-0,475035	626,000000	1869,000000
538,974426	-0,475267	626,000000	1870,000000
539,175415	-0,475035	626,000000	1869,000000
539,376404	-0,475497	625,000000	1868,000000
539,577393	-0,475264	625,000000	1867,000000
539,778381	-0,475264	625,000000	1867,000000
539,979370	-0,476192	624,000000	1868,000000
540,180359	-0,476656	623,000000	1867,000000
540,381348	-0,475494	624,000000	1865,000000
540,582336	-0,476191	623,000000	1865,000000
540,783325	-0,475958	623,000000	1864,000000
540,984314	-0,476422	622,000000	1863,000000
541,185303	-0,475725	623,000000	1863,000000
541,386292	-0,475956	622,000000	1861,000000
541,587280	-0,476888	621,000000	1862,000000
541,788269	-0,476655	621,000000	1861,000000
541,989258	-0,476888	620,000000	1859,000000
542,190247	-0,477121	620,000000	1860,000000
542,391235	-0,476186	620,000000	1856,000000
542,592224	-0,477121	619,000000	1857,000000
542,793213	-0,476887	619,000000	1856,000000
542,994202	-0,477355	618,000000	1855,000000
543,195190	-0,477825	617,000000	1854,000000
543,396179	-0,477356	617,000000	1852,000000
543,597168	-0,477356	617,000000	1852,000000
543,798157	-0,477591	616,000000	1850,000000
543,999146	-0,478297	615,000000	1850,000000
544,200134	-0,477592	615,000000	1847,000000
544,401123	-0,477357	615,000000	1846,000000
544,602112	-0,477829	613,000000	1842,000000
544,803101	-0,477593	613,000000	1841,000000
545,004089	-0,477121	613,000000	1839,000000
545,205078	-0,477830	612,000000	1839,000000
545,406067	-0,477594	612,000000	1838,000000
545,607056	-0,477831	611,000000	1836,000000
545,808044	-0,477358	611,000000	1834,000000
546,009033	-0,478545	609,000000	1833,000000
546,210022	-0,478310	608,000000	1829,000000
546,411011	-0,479022	608,000000	1832,000000
546,612000	-0,477835	608,000000	1827,000000
546,812988	-0,478074	607,000000	1825,000000
547,013977	-0,478314	606,000000	1823,000000
547,214966	-0,479031	605,000000	1823,000000
547,415955	-0,478316	605,000000	1820,000000
547,616943	-0,478557	604,000000	1818,000000
547,817932	-0,478079	604,000000	1816,000000
548,018921	-0,479041	602,000000	1814,000000
548,219910	-0,478562	602,000000	1812,000000
548,420898	-0,478564	601,000000	1809,000000
548,621887	-0,479047	600,000000	1808,000000
548,822876	-0,479291	599,000000	1806,000000
549,023865	-0,479776	598,000000	1805,000000
549,224854	-0,479539	597,000000	1801,000000
549,425842	-0,479785	596,000000	1799,000000
549,626831	-0,479060	596,000000	1796,000000
549,827820	-0,479548	595,000000	1795,000000
550,028809	-0,479794	594,000000	1793,000000
550,229797	-0,480041	593,000000	1791,000000
550,430786	-0,480046	592,000000	1788,000000
550,631775	-0,480051	591,000000	1785,000000
550,832764	-0,479807	591,000000	1784,000000
551,033752	-0,480056	590,000000	1782,000000
551,234741	-0,480549	589,000000	1781,000000
551,435730	-0,479816	589,000000	1778,000000
551,636719	-0,479821	588,000000	1775,000000
551,837708	-0,480071	587,000000	1773,000000
552,038696	-0,480076	586,000000	1770,000000
552,239685	-0,480572	585,000000	1769,000000
552,440674	-0,480578	584,000000	1766,000000
552,641663	-0,480332	584,000000	1765,000000
552,842651	-0,480091	583,000000	1761,000000
553,043640	-0,479597	583,000000	1759,000000
553,244629	-0,480348	581,000000	1756,000000
553,445618	-0,480602	580,000000	1754,000000
553,646606	-0,479610	580,000000	1750,000000
553,847595	-0,480862	578,000000	1749,000000
554,048584	-0,480371	577,000000	1744,000000
554,249573	-0,479872	577,000000	1742,000000
554,450562	-0,480132	575,000000	1737,000000
554,651550	-0,479632	575,000000	1735,000000
554,852539	-0,480137	574,000000	1734,000000
555,053528	-0,480142	573,000000	1731,000000
555,254517	-0,480148	572,000000	1728,000000
555,455505	-0,479901	571,000000	1724,000000
555,656494	-0,480158	570,000000	1722,000000
555,857483	-0,479148	570,000000	1718,000000
556,058472	-0,479152	569,000000	1715,000000
556,259460	-0,479155	568,000000	1712,000000
556,460449	-0,479413	567,000000	1710,000000
556,661438	-0,479163	566,000000	1706,000000
556,862427	-0,479936	564,000000	1703,000000
557,063416	-0,480196	563,000000	1701,000000
557,264404	-0,479685	563,000000	1699,000000
557,465393	-0,479951	561,000000	1694,000000
557,666382	-0,479956	560,000000	1691,000000
557,867371	-0,479184	560,000000	1688,000000
558,068359	-0,479966	558,000000	1685,000000
558,269348	-0,479971	557,000000	1682,000000
558,470337	-0,479196	557,000000	1679,000000
558,671326	-0,479458	556,000000	1677,000000
558,872314	-0,480246	554,000000	1674,000000
559,073303	-0,479467	554,000000	1671,000000
559,274292	-0,479997	552,000000	1667,000000
559,475281	-0,480523	551,000000	1666,000000
559,676270	-0,480530	550,000000	1663,000000
559,877258	-0,480274	549,000000	1659,000000
560,078247	-0,480017	548,000000	1655,000000
560,279236	-0,480548	547,000000	1654,000000
560,480225	-0,480554	546,000000	1651,000000
560,681213	-0,480028	546,000000	1649,000000
560,882202	-0,479769	545,000000	1645,000000
561,083191	-0,479510	544,000000	1641,000000
561,284180	-0,479779	543,000000	1639,000000
561,485168	-0,480049	542,000000	1637,000000
561,686157	-0,480055	541,000000	1634,000000
561,887146	-0,480865	539,000000	1631,000000
562,088135	-0,480066	539,000000	1628,000000
562,289124	-0,480338	538,000000	1626,000000
562,490112	-0,480077	537,000000	1622,000000
562,691101	-0,480893	535,000000	1619,000000
562,892090	-0,480088	535,000000	1616,000000
563,093079	-0,480362	534,000000	1614,000000
563,294067	-0,481453	532,000000	1612,000000
563,495056	-0,481192	531,000000	1608,000000
563,696045	-0,480110	531,000000	1604,000000
563,897034	-0,481207	529,000000	1602,000000
564,098022	-0,481486	528,000000	1600,000000
564,299011	-0,481222	527,000000	1596,000000
564,500000	-0,481503	526,000000	1594,000000
564,700989	-0,481238	525,000000	1590,000000
564,901978	-0,481793	524,000000	1589,000000
565,102966	-0,482633	522,000000	1586,000000
565,303955	-0,481810	522,000000	1583,000000
565,504944	-0,481819	521,000000	1580,000000
565,705933	-0,482389	519,000000	1576,000000
565,906921	-0,482951	518,000000	1575,000000
566,107910	-0,483514	517,000000	1574,000000
566,308899	-0,484369	515,000000	1571,000000
566,509888	-0,483262	515,000000	1567,000000
566,710876	-0,483551	514,000000	1565,000000
566,911865	-0,484689	512,000000	1563,000000
567,112854	-0,484704	511,000000	1560,000000
567,313843	-0,485850	509,000000	1558,000000
567,514832	-0,484733	509,000000	1554,000000
567,715820	-0,484748	508,000000	1551,000000
567,916809	-0,485043	507,000000	1549,000000
568,117798	-0,484778	506,000000	1545,000000
568,318787	-0,486498	504,000000	1545,000000
568,519775	-0,486235	503,000000	1541,000000
568,720764	-0,486817	502,000000	1540,000000
568,921753	-0,486836	501,000000	1537,000000
569,122742	-0,486289	500,000000	1532,000000
569,323730	-0,487462	498,000000	1530,000000
569,524719	-0,487483	497,000000	1527,000000
569,725708	-0,488073	496,000000	1526,000000
569,926636	-0,488973	494,000000	1523,000000
570,127625	-0,488117	494,000000	1520,000000
570,328613	-0,488711	493,000000	1519,000000
570,529602	-0,488448	492,000000	1515,000000
570,730591	-0,489356	490,000000	1512,000000
570,931580	-0,488493	490,000000	1509,000000
571,132568	-0,488516	489,000000	1506,000000
571,333557	-0,488539	488,000000	1503,000000
571,534546	-0,490034	486,000000	1502,000000
571,735535	-0,489165	486,000000	1499,000000
571,936523	-0,489770	485,000000	1498,000000
572,137512	-0,489796	484,000000	1495,000000
572,338501	-0,490722	482,000000	1492,000000
572,539490	-0,491041	481,000000	1490,000000
572,740479	-0,490778	480,000000	1486,000000
572,941467	-0,491098	479,000000	1484,000000
573,142456	-0,491743	477,000000	1480,000000
573,343445	-0,491774	476,000000	1477,000000
573,544434	-0,490891	476,000000	1474,000000
573,745422	-0,491539	474,000000	1470,000000
573,946411	-0,491569	473,000000	1467,000000
574,147400	-0,491896	472,000000	1465,000000
574,348389	-0,492552	470,000000	1461,000000
574,549377	-0,492882	469,000000	1459,000000
574,750366	-0,491989	469,000000	1456,000000
574,951355	-0,492949	467,000000	1453,000000
575,152344	-0,492982	466,000000	1450,000000
575,353333	-0,493316	465,000000	1448,000000
575,554321	-0,493350	464,000000	1445,000000
575,755310	-0,493083	463,000000	1441,000000
575,956299	-0,493419	462,000000	1439,000000
576,157288	-0,493454	461,000000	1436,000000
576,358276	-0,494736	459,000000	1434,000000
576,559265	-0,495078	458,000000	1432,000000
576,760254	-0,495116	457,000000	1429,000000
576,961243	-0,495155	456,000000	1426,000000
577,162231	-0,495194	455,000000	1423,000000
577,363220	-0,495884	453,000000	1419,000000
577,564209	-0,494965	453,000000	1416,000000
577,765198	-0,495966	451,000000	1413,000000
577,966187	-0,497281	449,000000	1411,000000
578,167175	-0,495430	449,000000	1405,000000
578,368164	-0,496398	448,000000	1405,000000
578,569153	-0,496793	446,000000	1400,000000
578,770142	-0,496836	445,000000	1397,000000
578,971130	-0,497502	444,000000	1396,000000
579,172119	-0,496923	443,000000	1391,000000
579,373108	-0,497280	442,000000	1389,000000
579,574097	-0,498311	440,000000	1386,000000
579,775085	-0,498044	439,000000	1382,000000
579,976074	-0,497460	438,000000	1377,000000
580,177063	-0,498137	437,000000	1376,000000
580,378052	-0,499181	435,000000	1373,000000
580,579041	-0,498596	434,000000	1368,000000
580,780029	-0,498963	433,000000	1366,000000
580,981018	-0,498693	432,000000	1362,000000
581,182007	-0,498423	431,000000	1358,000000
581,382996	-0,499802	429,000000	1356,000000
581,583984	-0,499212	428,000000	1351,000000
581,784973	-0,499262	427,000000	1348,000000
581,985962	-0,499635	426,000000	1346,000000
582,186951	-0,499364	425,000000	1342,000000
582,387939	-0,498716	425,000000	1340,000000
582,588928	-0,499791	423,000000	1337,000000
582,789917	-0,499843	422,000000	1334,000000
582,990906	-0,500602	420,000000	1330,000000
583,191895	-0,499294	420,000000	1326,000000
583,392883	-0,500384	418,000000	1323,000000
583,593872	-0,501151	416,000000	1319,000000
583,794861	-0,501208	415,000000	1316,000000
583,995850	-0,500933	414,000000	1312,000000
584,196838	-0,500658	413,000000	1308,000000
584,397827	-0,500713	412,000000	1305,000000
584,598816	-0,500769	411,000000	1302,000000
584,799805	-0,501551	409,000000	1298,000000
585,000793	-0,500546	409,000000	1295,000000
585,201782	-0,501332	407,000000	1291,000000
585,402771	-0,501052	406,000000	1287,000000
585,603760	-0,502522	404,000000	1285,000000
585,804749	-0,501168	404,000000	1281,000000
586,005737	-0,503386	401,000000	1278,000000
586,206726	-0,503450	400,000000	1275,000000
586,407715	-0,503514	399,000000	1272,000000
586,608704	-0,502894	398,000000	1267,000000
586,809692	-0,503300	397,000000	1265,000000
587,010681	-0,502675	396,000000	1260,000000
587,211670	-0,502738	395,000000	1257,000000
587,412659	-0,503905	393,000000	1254,000000
587,613647	-0,503624	392,000000	1250,000000
587,814636	-0,504802	390,000000	1247,000000
588,015625	-0,504522	389,000000	1243,000000
588,216614	-0,504590	388,000000	1240,000000
588,417603	-0,504308	387,000000	1236,000000
588,618591	-0,504376	386,000000	1233,000000
588,819580	-0,504444	385,000000	1230,000000
589,020569	-0,505292	383,000000	1226,000000
589,221558	-0,505363	382,000000	1223,000000
589,422546	-0,505079	381,000000	1219,000000
589,623535	-0,505150	380,000000	1216,000000
589,824524	-0,504863	379,000000	1212,000000
590,025513	-0,506803	377,000000	1211,000000
590,226501	-0,506159	376,000000	1206,000000
590,427490	-0,505873	375,000000	1202,000000
590,628479	-0,505948	374,000000	1199,000000
590,829468	-0,506022	373,000000	1196,000000
591,030457	-0,505733	372,000000	1192,000000
591,231445	-0,505808	371,000000	1189,000000
591,432434	-0,505517	370,000000	1185,000000
591,633423	-0,505591	369,000000	1182,000000
591,834412	-0,506479	367,000000	1178,000000
592,035400	-0,506926	366,000000	1176,000000
592,236389	-0,506635	365,000000	1172,000000
592,437378	-0,506341	364,000000	1168,000000
592,638367	-0,506419	363,000000	1165,000000
592,839355	-0,507699	361,000000	1162,000000
593,040344	-0,507406	360,000000	1158,000000
593,241333	-0,508323	358,000000	1154,000000
593,442322	-0,508407	357,000000	1151,000000
593,643311	-0,509335	355,000000	1147,000000
593,844299	-0,509043	354,000000	1143,000000
594,045288	-0,509130	353,000000	1140,000000
594,246277	-0,508836	352,000000	1136,000000
594,447266	-0,508539	351,000000	1132,000000
594,648254	-0,509869	349,000000	1129,000000
594,849243	-0,510345	348,000000	1127,000000
595,050232	-0,510437	347,000000	1124,000000
595,251221	-0,510142	346,000000	1120,000000
595,452209	-0,509845	345,000000	1116,000000
595,653198	-0,510811	343,000000	1112,000000
595,854187	-0,511297	342,000000	1110,000000
596,055176	-0,511001	341,000000	1106,000000
596,256165	-0,510703	340,000000	1102,000000
596,457153	-0,512476	338,000000	1100,000000
596,658142	-0,512181	337,000000	1096,000000
596,859131	-0,512281	336,000000	1093,000000
597,060120	-0,512382	335,000000	1090,000000
597,261108	-0,512483	334,000000	1087,000000
597,462097	-0,512184	333,000000	1083,000000
597,663086	-0,512286	332,000000	1080,000000
597,864075	-0,513702	330,000000	1077,000000
598,065063	-0,512999	329,000000	1072,000000
598,266052	-0,513104	328,000000	1069,000000
598,467041	-0,513209	327,000000	1066,000000
598,668030	-0,512907	326,000000	1062,000000
598,869019	-0,513013	325,000000	1059,000000
599,070007	-0,513119	324,000000	1056,000000
599,270996	-0,514160	322,000000	1052,000000
599,471985	-0,514684	321,000000	1050,000000
599,672974	-0,513966	320,000000	1045,000000
599,873962	-0,515024	318,000000	1041,000000
600,074951	-0,515556	317,000000	1039,000000
